Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
3/21/2020,ID-KI,Kalimantan Timur,0,0,0,0,7,0,0,7,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,1.97,0.00,0.00,0.00%,0.00%,1.00,1.00
3/21/2020,ID-BT,Banten,0,0,0,0,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.00,0.37,66.67%,0.00%,1.00,0.00
3/21/2020,ID-JB,Jawa Barat,0,0,0,0,10,6,5,-1,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.22,0.00,0.13,60.00%,50.00%,0.00,0.00
3/21/2020,IDN,Indonesia,81,6,3,72,450,38,20,392,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.31,1.70,0.02,0.14,8.44%,4.44%,1.35,0.86
3/21/2020,ID-JK,DKI Jakarta,0,3,6,-9,24,21,16,-13,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,2.21,0.28,1.94,87.50%,66.67%,0.00,1.00
3/21/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
3/21/2020,ID-JT,Jawa Tengah,1,1,0,0,5,2,0,3,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.14,0.03,0.05,40.00%,0.00%,0.50,
3/21/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,0,1,0,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.00,0.00,0.00%,100.00%,1.00,1.00
3/21/2020,ID-SN,Sulawesi Selatan,2,0,0,2,2,0,0,2,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.21,0.21,0.00,0.00,0.00%,0.00%,,
3/22/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
3/22/2020,ID-KI,Kalimantan Timur,0,0,0,0,7,0,0,7,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,1.97,0.00,0.00,0.00%,0.00%,1.00,1.00
3/22/2020,ID-BT,Banten,0,0,0,0,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.00,0.37,66.67%,0.00%,1.00,1.00
3/22/2020,IDN,Indonesia,64,10,9,45,514,48,29,437,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.24,1.94,0.04,0.18,9.34%,5.64%,0.79,1.67
3/22/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,0,1,0,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.00,0.00,0.00%,100.00%,1.00,1.00
3/22/2020,ID-SN,Sulawesi Selatan,2,0,0,2,4,0,0,4,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.21,0.42,0.00,0.00,0.00%,0.00%,1.00,1.00
3/22/2020,ID-MA,Maluku,1,0,0,1,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.54,0.54,0.00,0.00,0.00%,0.00%,,
3/22/2020,ID-JB,Jawa Barat,0,3,0,-3,10,9,5,-4,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.22,0.07,0.20,90.00%,50.00%,1.00,
3/22/2020,ID-PA,Papua,2,0,0,2,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.46,0.46,0.00,0.00,0.00%,0.00%,,
3/22/2020,ID-JK,DKI Jakarta,0,0,3,-3,24,21,19,-16,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,2.21,0.00,1.94,87.50%,79.17%,1.00,0.00
3/22/2020,ID-JT,Jawa Tengah,0,0,0,0,5,2,0,3,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.00,0.14,0.00,0.05,40.00%,0.00%,0.00,0.00
3/22/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
3/23/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
3/23/2020,ID-KI,Kalimantan Timur,1,0,0,1,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,2.25,0.00,0.00,0.00%,0.00%,,1.00
3/23/2020,ID-BT,Banten,0,0,0,0,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.00,0.37,66.67%,0.00%,1.00,1.00
3/23/2020,ID-SN,Sulawesi Selatan,0,1,0,-1,4,1,0,3,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.00,0.42,0.11,0.11,25.00%,0.00%,0.00,
3/23/2020,ID-JT,Jawa Tengah,3,0,0,3,8,2,0,6,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.08,0.22,0.00,0.05,25.00%,0.00%,,1.00
3/23/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
3/23/2020,IDN,Indonesia,65,1,1,63,579,49,30,500,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.25,2.18,0.00,0.18,8.46%,5.18%,1.02,0.10
3/23/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,1,1,1,-1,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.28,0.28,100.00%,100.00%,1.00,
3/23/2020,ID-MU,Maluku Utara,1,0,0,1,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,0.76,0.00,0.00,0.00%,0.00%,,
3/23/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,0.00,1.00
3/23/2020,ID-JB,Jawa Barat,0,2,0,-2,10,11,5,-6,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.22,0.04,0.24,110.00%,50.00%,1.00,0.67
3/23/2020,ID-JK,DKI Jakarta,0,0,0,0,24,21,19,-16,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,2.21,0.00,1.94,87.50%,79.17%,1.00,1.00
3/23/2020,ID-PA,Papua,0,0,0,0,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,0.46,0.00,0.00,0.00%,0.00%,0.00,1.00
3/24/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
3/24/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,0.00,1.00
3/24/2020,ID-BT,Banten,0,0,1,-1,6,4,1,1,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.00,0.37,66.67%,16.67%,1.00,1.00
3/24/2020,IDN,Indonesia,106,6,0,100,685,55,30,600,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.40,2.58,0.02,0.21,8.03%,4.38%,1.63,6.00
3/24/2020,ID-JK,DKI Jakarta,0,20,3,-23,24,41,22,-39,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,2.21,1.84,3.78,170.83%,91.67%,1.00,
3/24/2020,ID-PA,Papua,0,0,0,0,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,0.46,0.00,0.00,0.00%,0.00%,1.00,1.00
3/24/2020,ID-SN,Sulawesi Selatan,0,0,0,0,4,1,0,3,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.00,0.42,0.00,0.11,25.00%,0.00%,1.00,0.00
3/24/2020,ID-JI,Jawa Timur,0,1,0,-1,2,1,1,0,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.05,0.02,0.02,50.00%,50.00%,1.00,
3/24/2020,ID-JT,Jawa Tengah,1,1,0,0,9,3,0,6,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,0.25,0.03,0.08,33.33%,0.00%,0.33,
3/24/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,1,1,-1,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.00,0.28,100.00%,100.00%,1.00,0.00
3/24/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,0.00,1.00
3/24/2020,ID-JB,Jawa Barat,0,0,1,-1,10,11,6,-7,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.22,0.00,0.24,110.00%,60.00%,1.00,0.00
3/24/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
3/25/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
3/25/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,1.00,1.00
3/25/2020,ID-BT,Banten,0,0,0,0,6,4,1,1,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.00,0.37,66.67%,16.67%,1.00,1.00
3/25/2020,ID-SN,Sulawesi Selatan,0,0,0,0,4,1,0,3,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.00,0.42,0.00,0.11,25.00%,0.00%,1.00,1.00
3/25/2020,ID-JB,Jawa Barat,0,0,0,0,10,11,6,-7,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.00,0.22,0.00,0.24,110.00%,60.00%,1.00,1.00
3/25/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
3/25/2020,IDN,Indonesia,105,3,1,101,790,58,31,701,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.40,2.98,0.01,0.22,7.34%,3.92%,0.99,0.50
3/25/2020,ID-PA,Papua,0,0,0,0,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,0.46,0.00,0.00,0.00%,0.00%,1.00,1.00
3/25/2020,ID-JK,DKI Jakarta,0,1,0,-1,24,42,22,-40,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,0.00,2.21,0.09,3.87,175.00%,91.67%,1.00,0.05
3/25/2020,ID-JI,Jawa Timur,0,2,2,-4,2,3,3,-4,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.00,0.05,0.05,0.07,150.00%,150.00%,1.00,2.00
3/25/2020,ID-JT,Jawa Tengah,18,1,0,17,27,4,0,23,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.49,0.74,0.03,0.11,14.81%,0.00%,18.00,1.00
3/25/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
3/25/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,1,2,1,-2,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.28,0.55,200.00%,100.00%,1.00,
3/26/2020,ID-SB,Sumatera Barat,3,0,0,3,3,0,0,3,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,0.54,0.00,0.00,0.00%,0.00%,,
3/26/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,1.00,1.00
3/26/2020,ID-BT,Banten,0,0,1,-1,6,4,2,0,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,0.56,0.00,0.37,66.67%,33.33%,1.00,1.00
3/26/2020,IDN,Indonesia,103,20,4,79,893,78,35,780,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.39,3.37,0.08,0.29,8.73%,3.92%,0.98,6.67
3/26/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
3/26/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,2,1,-2,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,0.28,0.00,0.55,200.00%,100.00%,1.00,0.00
3/26/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
3/26/2020,ID-LA,Lampung,2,0,0,2,2,0,0,2,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.22,0.22,0.00,0.00,0.00%,0.00%,,
3/26/2020,ID-SN,Sulawesi Selatan,14,0,0,14,18,1,0,17,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.49,1.91,0.00,0.11,5.56%,0.00%,,1.00
3/26/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
3/26/2020,ID-JB,Jawa Barat,7,0,0,7,17,11,6,0,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.15,0.38,0.00,0.24,64.71%,35.29%,,1.00
3/26/2020,ID-PA,Papua,4,0,0,4,6,0,0,6,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.92,1.38,0.00,0.00,0.00%,0.00%,,1.00
3/26/2020,ID-JK,DKI Jakarta,50,2,0,48,74,44,22,8,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,4.61,6.82,0.18,4.06,59.46%,29.73%,,2.00
3/26/2020,ID-JT,Jawa Tengah,2,0,1,1,29,4,1,24,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.05,0.80,0.00,0.11,13.79%,3.45%,0.11,0.00
3/26/2020,ID-AC,Aceh,1,0,0,1,1,0,0,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,0.19,0.00,0.00,0.00%,0.00%,,
3/26/2020,ID-JI,Jawa Timur,8,0,2,6,10,3,5,2,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.20,0.25,0.00,0.07,30.00%,50.00%,,0.00
3/26/2020,ID-KT,Kalimantan Tengah,2,0,0,2,2,0,0,2,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.78,0.78,0.00,0.00,0.00%,0.00%,,
3/26/2020,ID-ST,Sulawesi Tengah,1,0,0,1,1,0,0,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,0.34,0.00,0.00,0.00%,0.00%,,
3/27/2020,ID-SB,Sumatera Barat,2,0,0,2,5,0,0,5,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.36,0.91,0.00,0.00,0.00%,0.00%,0.67,1.00
3/27/2020,ID-BT,Banten,25,0,0,25,31,4,2,25,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.33,2.89,0.00,0.37,12.90%,6.45%,,1.00
3/27/2020,IDN,Indonesia,153,9,11,133,1046,87,46,913,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.58,3.94,0.03,0.33,8.32%,4.40%,1.49,0.45
3/27/2020,ID-SN,Sulawesi Selatan,2,0,0,2,20,1,0,19,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.21,2.12,0.00,0.11,5.00%,0.00%,0.14,1.00
3/27/2020,ID-KT,Kalimantan Tengah,0,0,0,0,2,0,0,2,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,0.78,0.00,0.00,0.00%,0.00%,0.00,1.00
3/27/2020,ID-ST,Sulawesi Tengah,0,0,0,0,1,0,0,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,0.34,0.00,0.00,0.00%,0.00%,0.00,1.00
3/27/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,1.00,1.00
3/27/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
3/27/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,2,2,1,-1,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,0.55,0.00,0.55,100.00%,50.00%,,1.00
3/27/2020,ID-LA,Lampung,1,0,0,1,3,0,0,3,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,0.33,0.00,0.00,0.00%,0.00%,0.50,1.00
3/27/2020,ID-SU,Sumatera Utara,0,1,0,-1,1,2,0,-1,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,0.07,0.07,0.13,200.00%,0.00%,1.00,
3/27/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
3/27/2020,ID-JB,Jawa Barat,26,3,0,23,43,14,6,23,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.58,0.95,0.07,0.31,32.56%,13.95%,3.71,
3/27/2020,ID-JI,Jawa Timur,7,0,0,7,17,3,5,9,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.17,0.42,0.00,0.07,17.65%,29.41%,0.88,1.00
3/27/2020,ID-PB,Papua Barat,2,0,0,2,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,1.75,0.00,0.00,0.00%,0.00%,,
3/27/2020,ID-PA,Papua,0,0,0,0,6,0,0,6,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,1.38,0.00,0.00,0.00%,0.00%,0.00,1.00
3/27/2020,ID-AC,Aceh,3,0,0,3,4,0,0,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.57,0.76,0.00,0.00,0.00%,0.00%,3.00,1.00
3/27/2020,ID-JK,DKI Jakarta,68,8,6,54,142,52,28,62,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,6.27,13.09,0.74,4.79,36.62%,19.72%,1.36,4.00
